ticker,exchange,assetType,priceCurrency,startDate,endDate
EQUEY,PINK,Stock,USD,2009-11-03,2021-07-12
EQUGF,PINK,Stock,USD,2020-11-20,2021-07-12
EQUI,PINK,Stock,USD,2005-05-09,2021-07-12
EQUI1,NASDAQ,Stock,USD,,
EQUR,OTCQB,Stock,USD,2016-01-04,2021-07-12
EQUUS,NASDAQ,Stock,USD,,
EQWL,NYSE ARCA,ETF,USD,2006-12-01,2021-07-12
EQWS,NYSE ARCA,ETF,USD,2006-12-01,2019-02-21
EQX,NYSE MKT,Stock,USD,2018-08-03,2021-07-12
EQXGF,PINK,Stock,USD,2016-10-07,2018-08-02
EQXLF,OTCGREY,Stock,USD,2001-09-24,2021-06-14
EQXWF,PINK,Stock,USD,2017-03-01,2021-07-12
EQY,NYSE,Stock,USD,2016-01-04,2017-03-09
ER,,Stock,USD,,
ERAMX,NMFQS,Mutual Fund,USD,2019-09-23,2021-07-12
ERAO,PINK,Stock,USD,2001-08-13,2021-07-12
ERAS,NASDAQ,Stock,USD,,
ERASX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
ERB,NYSE,Stock,USD,2016-01-04,2016-10-10
ERBA,OTCCE,Stock,USD,2017-09-25,2020-08-27
ERBAX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
ERBB,PINK,Stock,USD,2011-05-16,2021-07-12
ERBCX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
ERBIX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
ERBXC,NMFQS,Mutual Fund,USD,,
ERC,NYSE MKT,ETF,USD,2003-06-25,2021-07-12
ERCI,NASDAQ,Stock,USD,,
ERCLY,PINK,Stock,USD,,
ERCTF,OTCGREY,ETF,USD,2021-01-26,2021-07-12
ERDCF,PINK,Stock,USD,2016-01-13,2021-07-12
ERDLF,OTCGREY,Stock,USD,2016-06-21,2021-07-12
ERDYF,OTCGREY,Stock,USD,,
ERELY,PINK,Stock,USD,2017-10-25,2021-07-12
EREMX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
EREPF,OTCGREY,Stock,USD,2010-12-17,2021-07-12
ERES,NASDAQ,Stock,USD,2020-09-14,2021-07-12
ERESU,NASDAQ,Stock,USD,2020-07-23,2021-07-12
ERESW,NASDAQ,Stock,USD,2020-09-14,2021-07-12
ERF,NYSE,Stock,USD,2000-11-17,2021-07-12
ERFAX,NMFQS,Mutual Fund,USD,2019-02-12,2019-12-16
ERFB,OTCCE,Stock,USD,2014-12-16,2021-07-12
ERFIX,NMFQS,Mutual Fund,USD,2019-02-12,2019-12-16
ERFSF,PINK,Stock,USD,2016-01-04,2021-07-12
ERGF,BATS,ETF,USD,2016-05-12,2018-08-15
ERGMX,NMFQS,Mutual Fund,USD,2010-04-08,2021-07-12
ERGN,PINK,Stock,USD,2017-11-29,2021-07-12
ERGO,PINK,Stock,USD,2008-01-18,2021-07-12
ERGO1,NASDAQ,Stock,USD,,
ERGOX,NMFQS,Mutual Fund,USD,2005-08-12,2021-07-12
ERGVF,OTCMKTS,Stock,USD,2017-10-23,2018-01-03
ERGZF,OTCGREY,Stock,USD,2001-05-15,2021-03-22
ERH,NYSE MKT,ETF,USD,2004-04-28,2021-07-12
ERHE,OTCCE,Stock,USD,1995-07-12,2021-07-12
ERHSX,NMFQS,Mutual Fund,USD,2003-09-08,2021-07-12
ERI1,,Stock,USD,,
ERIAF,PINK,Stock,USD,,
ERIBX,NMFQS,Mutual Fund,USD,2004-01-06,2021-07-12
ERIC,NASDAQ,Stock,USD,1989-09-28,2021-07-12
ERIE,NASDAQ,Stock,USD,1995-10-02,2021-07-12
ERIEB,OTCMKTS,Stock,USD,,
ERIFX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ERII,NASDAQ,Stock,USD,2008-07-02,2021-07-12
ERILF,PINK,Stock,USD,2017-09-26,2021-07-12
ERINQ,PINK,Stock,USD,2007-06-28,2021-07-12
ERISX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
ERIXF,PINK,Stock,USD,2007-07-18,2021-07-12
ERJ,NYSE,Stock,USD,2000-07-21,2021-07-12
ERKA,CSE,Stock,USD,2018-08-14,2019-06-13
ERKH,PINK,Stock,USD,2019-07-10,2021-07-12
ERLFF,OTCQB,Stock,USD,2005-07-19,2021-07-12
ERLVX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
ERM,NYSE ARCA,ETF,USD,2017-04-11,2021-07-12
ERMAF,PINK,Stock,USD,2008-10-28,2021-07-12
ERMAX,NMFQS,Mutual Fund,USD,2014-09-03,2015-11-25
ERMAY,PINK,Stock,USD,2010-08-12,2021-07-12
ERMCX,NMFQS,Mutual Fund,USD,2014-09-03,2015-11-25
ERMG,OTCCE,Stock,USD,2017-09-25,2021-07-12
ERMIX,NMFQS,Mutual Fund,USD,2014-09-03,2015-11-25
ERMS,PINK,Stock,USD,2016-01-05,2018-11-21
ERN,NYSE,Stock,USD,2007-06-28,2018-04-26
ERNXF,PINK,Stock,USD,2021-05-07,2021-05-10
ERNXY,PINK,Stock,USD,2021-03-29,2021-07-12
ERO,NYSE ARCA,ETF,USD,2007-12-27,2021-07-12
EROAX,NMFQS,Mutual Fund,USD,2012-08-03,2020-03-09
EROC,NASDAQ,Stock,USD,2006-10-25,2015-10-08
EROCX,NMFQS,Mutual Fund,USD,2012-08-03,2020-03-09
EROFF,PINK,Stock,USD,,
EROIX,NMFQS,Mutual Fund,USD,2012-08-03,2020-03-09
EROSF,OTCQB,Stock,USD,2017-09-20,2021-07-12
EROTF,PINK,ETF,USD,2007-05-09,2021-07-12
EROX,PINK,Stock,USD,1993-01-26,2021-07-12
ERPLF,OTCGREY,Stock,USD,2018-08-03,2020-09-18
ERPNF,PINK,Stock,USD,2020-12-16,2021-07-12
ERPNF,OTCGREY,Stock,USD,2017-10-16,2019-04-11
ERPRF,PINK,Stock,USD,2014-12-17,2021-07-12
ERPS,NASDAQ,Stock,USD,,
ERRAF,OTCGREY,Stock,USD,2017-11-16,2021-07-12
ERRFY,PINK,Stock,USD,2019-08-06,2021-05-11
ERRPF,PINK,Stock,USD,2017-10-23,2021-06-14
ERRRF,OTCGREY,Stock,USD,,
ERRSF,OTCGREY,Stock,USD,2017-10-03,2021-07-12
ERS,NASDAQ,Stock,USD,2003-01-02,2017-05-09
ERSGX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
ERSI,NASDAQ,Stock,USD,,
ERSIX,NMFQS,Mutual Fund,USD,2009-08-03,2021-07-12
ERSMX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
ERSTX,NMFQS,Mutual Fund,USD,2004-02-18,2021-07-12
ERSX,NYSE ARCA,ETF,USD,2018-12-28,2021-07-12
ERT,NASDAQ,Stock,USD,,
ERTBYP,NASDAQ,Stock,USD,,
ERTH,NYSE ARCA,ETF,USD,2006-10-24,2021-07-12
ERTWF,OTCGREY,Stock,USD,2018-01-22,2021-07-12
ERUC,OTCCE,Stock,USD,2017-09-26,2021-07-12
ERUS,NYSE ARCA,ETF,USD,2010-11-10,2021-07-12
ERVFF,PINK,Stock,USD,2016-01-07,2021-07-12
ERW,NASDAQ,ETF,USD,2016-01-07,2016-03-03
ERWWF,PINK,Stock,USD,,
ERX,NYSE ARCA,ETF,USD,2008-11-19,2021-07-12
ERXCF,PINK,Stock,USD,,
ERY,NYSE ARCA,ETF,USD,2008-11-19,2021-07-12
ERYP,NASDAQ,Stock,USD,2016-07-05,2021-07-12
ERYY,NYSE ARCA,ETF,USD,2016-04-07,2017-09-25
ES,NYSE,Stock,USD,1984-08-29,2021-07-12
ES1,,Stock,USD,,
ESA1,,Stock,USD,,
ESAAX,NMFQS,Mutual Fund,USD,2000-06-30,2021-07-12
ESABX,NMFQS,Mutual Fund,USD,2001-01-02,2016-12-05
ESACX,NMFQS,Mutual Fund,USD,2000-06-30,2021-07-12
ESADX,NMFQS,Mutual Fund,USD,2010-07-30,2021-07-12
ESAGX,NMFQS,Mutual Fund,USD,2020-02-26,2021-07-12
ESALF,PINK,Stock,USD,2007-07-20,2021-07-12
ESALY,PINK,Stock,USD,2016-01-04,2021-07-12
ESAN,NASDAQ,Stock,USD,,
ESATX,NMFQS,Mutual Fund,USD,2018-08-01,2021-07-12
ESBA,NYSE ARCA,Stock,USD,2013-10-02,2021-07-12
ESBF,NASDAQ,Stock,USD,1995-08-18,2015-02-10
ESBK,NASDAQ,Stock,USD,1993-03-04,2021-07-12
ESBLX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ESBS,OTCQX,Stock,USD,2004-12-10,2021-07-12
ESBXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
ESC,NYSE,Stock,USD,1995-11-20,2014-07-30
ESCA,NASDAQ,Stock,USD,1992-02-25,2021-07-12
ESCC,PINK,Stock,USD,1978-09-07,2020-05-14
ESCGX,NMFQS,Mutual Fund,USD,2020-02-26,2021-07-12
ESCH,NASDAQ,Stock,USD,,
ESCI,,Stock,USD,,
ESCIX,NMFQS,Mutual Fund,USD,2011-10-05,2021-07-12
ESCNF,PINK,Stock,USD,,
ESCO1,NASDAQ,Stock,USD,,
ESCR,BATS,ETF,USD,2015-03-03,2021-07-12
ESCR,NASDAQ,Stock,USD,1995-08-18,2015-10-28
ESCRP,NASDAQ,Stock,USD,2007-07-23,2015-11-10
ESCRQ,NASDAQ,Stock,USD,1995-03-27,2019-04-04
ESCSQ,PINK,Stock,USD,2015-11-11,2021-07-12
ESD,NYSE,ETF,USD,,
ESDAX,NMFQS,Mutual Fund,USD,2011-05-13,2021-07-12
ESDCX,NMFQS,Mutual Fund,USD,2011-05-13,2021-07-12
ESDF,PINK,Stock,USD,2017-11-13,2021-07-12
ESDI,NASDAQ,Stock,USD,2016-10-18,2018-01-03
ESDID,OTCBB,Stock,USD,2016-10-18,2017-07-12
ESDIW,NASDAQ,Stock,USD,2017-08-10,2018-01-02
ESDIX,NMFQS,Mutual Fund,USD,2010-12-09,2021-07-12
ESE,NYSE,Stock,USD,1990-10-01,2021-07-12
ESEA,NASDAQ,Stock,USD,2006-05-05,2021-07-12
ESEAX,NMFQS,Mutual Fund,USD,2011-12-30,2021-07-12
ESEB,BATS,ETF,USD,2015-03-03,2021-07-12
ESECX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-12
ESEFF,OTCGREY,ETF,USD,2017-10-26,2021-07-12
ESEIF,OTCGREY,Stock,USD,,
ESEIX,NMFQS,Mutual Fund,USD,2011-12-30,2021-07-12
ESERX,NMFQS,Mutual Fund,USD,2017-02-03,2021-07-12
ESESD,PINK,Stock,USD,2014-02-19,2019-02-28
ESESQ,PINK,Stock,USD,2014-01-27,2020-07-22
ESEXF,OTCGREY,Stock,USD,,
ESF,,Stock,USD,,
ESFAX,NMFQS,Mutual Fund,USD,2014-09-24,2021-07-12
ESFCX,NMFQS,Mutual Fund,USD,2018-03-19,2021-07-12
ESFHX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ESFIX,NMFQS,Mutual Fund,USD,2014-06-26,2021-07-12
ESFOF,OTCGREY,Stock,USD,2017-11-30,2020-11-16
ESFS,PINK,Stock,USD,2006-11-13,2021-07-12
ESFT,NASDAQ,Stock,USD,,
ESFTX,NMFQS,Mutual Fund,USD,,
ESG,BATS,ETF,USD,2016-07-14,2021-07-12
ESGA,NYSE ARCA,ETF,USD,2020-07-15,2021-07-12
ESGAX,NMFQS,Mutual Fund,USD,2018-12-20,2020-06-04
ESGB,NYSE ARCA,ETF,USD,2021-06-29,2021-07-12
ESGC,NYSE,Stock,USD,2013-11-13,2021-07-12
ESGCX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ESGD,NASDAQ,ETF,USD,2016-06-30,2021-07-12
ESGE,NASDAQ,ETF,USD,2016-07-20,2021-07-12
ESGEX,NMFQS,Mutual Fund,USD,2019-03-29,2021-07-12
ESGF,NYSE ARCA,ETF,USD,2016-10-31,2020-02-14
ESGFF,OTCGREY,Stock,USD,2016-06-27,2021-07-12
ESGG,BATS,ETF,USD,2016-07-14,2021-07-12
ESGGX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-12
ESGHX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-12
ESGI,PINK,Stock,USD,1999-12-23,2021-07-12
ESGIX,NMFQS,Mutual Fund,USD,2018-12-20,2021-07-12
ESGJX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-12
ESGKX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-12
ESGL,NYSE ARCA,ETF,USD,2016-11-01,2020-02-14
ESGMX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ESGN,NYSE ARCA,ETF,USD,2016-06-13,2021-07-12
ESGNX,NMFQS,Mutual Fund,USD,2017-05-01,2021-07-12
ESGR,NASDAQ,Stock,USD,1997-05-09,2021-07-12
ESGRO,NASDAQ,Stock,USD,2018-11-14,2021-07-12
ESGRP,NASDAQ,Stock,USD,2018-06-20,2021-07-12
ESGS,NYSE ARCA,ETF,USD,2016-06-17,2021-07-12
ESGSX,NMFQS,Mutual Fund,USD,,
ESGU,NASDAQ,ETF,USD,2016-12-06,2021-07-12
ESGV,BATS,ETF,USD,2018-09-20,2021-07-12
ESGW,NYSE ARCA,ETF,USD,2016-06-13,2020-03-20
ESGXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
ESGY,NYSE ARCA,ETF,USD,2020-01-21,2021-07-12
ESGYX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ESH,NYSE,Stock,USD,,
ESHAX,NMFQS,Mutual Fund,USD,2013-11-06,2021-07-12
ESHB,NYSE,Stock,USD,,
ESHDF,OTCGREY,Stock,USD,2005-12-05,2021-07-12
ESHEQ,,Stock,USD,,
ESHIX,NMFQS,Mutual Fund,USD,2013-11-05,2021-07-12
ESHR,NASDAQ,Stock,USD,,
ESHY,BATS,ETF,USD,2015-03-03,2021-07-12
ESI,NYSE,Stock,USD,2013-10-22,2021-07-12
ESI,NYSE,Stock,USD,2019-01-31,2019-01-31
ESI1,,Stock,USD,,
ESIC,NASDAQ,Stock,USD,,
ESICX,NMFQS,Mutual Fund,USD,1993-12-15,2021-07-12
ESIDX,NMFQS,Mutual Fund,USD,2010-07-30,2021-07-12
ESIFF,OTCQB,Stock,USD,2020-07-22,2021-07-12
ESIFX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
ESIGF,OTCGREY,Stock,USD,2017-09-25,2021-07-12
ESIGX,NMFQS,Mutual Fund,USD,2020-02-26,2021-07-12
ESIIX,NMFQS,Mutual Fund,USD,2009-04-03,2021-07-12
ESIMF,NASDAQ,Stock,USD,,
ESINN,NMFQS,Mutual Fund,USD,,
ESINQ,PINK,Stock,USD,2001-01-02,2021-07-12
ESIO,NASDAQ,Stock,USD,1990-03-26,2019-02-01
ESIRX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
ESISX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
ESIUX,NMFQS,Mutual Fund,USD,2004-01-02,2016-12-05
ESIV,OTCCE,Stock,USD,2017-11-17,2021-07-12
ESIVX,NMFQS,Mutual Fund,USD,2003-09-30,2021-07-12
ESIXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
ESIYX,NMFQS,Mutual Fund,USD,2003-09-30,2021-07-12
ESKEF,OTCQX,Stock,USD,2021-02-26,2021-07-12
ESKNF,PINK,Stock,USD,,
ESKTF,PINK,Stock,USD,,
ESKTF,OTCMKTS,Stock,USD,2017-09-28,2020-08-05
ESKYF,OTCQB,Stock,USD,2016-02-04,2021-07-12
ESL,NYSE,Stock,USD,1973-05-03,2019-03-14
ESLGF,PINK,Stock,USD,2020-07-06,2021-07-12
ESLOF,PINK,Stock,USD,2007-07-13,2021-07-12
ESLOY,PINK,Stock,USD,2007-07-13,2021-07-12
ESLP,OTCCE,Stock,USD,2010-09-20,2021-07-12
ESLRQ,NASDAQ,Stock,USD,2000-11-02,2013-07-29
ESLS,NASDAQ,Stock,USD,,
ESLT,NASDAQ,Stock,USD,1996-11-27,2021-07-12
ESM,NYSE,Stock,USD,2021-04-30,2021-07-12
ESM-U,NYSE,Stock,USD,2021-03-10,2021-07-12
ESM-WS,NYSE,Stock,USD,2021-04-30,2021-07-12
ESMAF,OTCGREY,Stock,USD,,
ESMAX,NMFQS,Mutual Fund,USD,2000-08-31,2021-07-12
ESMBX,NMFQS,Mutual Fund,USD,2000-08-31,2018-01-26
ESMC,OTCQB,Stock,USD,1993-03-18,2021-07-12
ESMCX,NMFQS,Mutual Fund,USD,2000-08-31,2021-07-12
ESMK,,Stock,USD,,
ESML,BATS,ETF,USD,2018-04-12,2021-07-12
ESMSX,NMFQS,Mutual Fund,USD,2017-04-04,2021-07-12
ESMYX,NMFQS,Mutual Fund,USD,2008-10-02,2021-07-12
ESNC,PINK,Stock,USD,2015-08-17,2021-07-12
ESND,NASDAQ,Stock,USD,1990-03-26,2019-01-31
ESNG,NYSE ARCA,ETF,USD,2020-02-05,2021-07-12
ESNI,NASDAQ,Stock,USD,,
ESNJ,NASDAQ,Stock,USD,,
ESNNF,OTCMKTS,Stock,USD,2017-10-13,2020-07-29
ESNR,OTCCE,Stock,USD,2005-02-02,2021-07-12
ESNT,NYSE,Stock,USD,2013-10-31,2021-07-12
ESOA,OTCQB,Stock,USD,2012-11-16,2021-07-12
ESOCF,PINK,Stock,USD,2007-08-09,2021-07-12
ESON,NASDAQ,Stock,USD,,
ESP,NYSE MKT,Stock,USD,1992-03-17,2021-07-12
ESPAF,OTCGREY,Stock,USD,2013-11-11,2019-05-13
ESPAX,NMFQS,Mutual Fund,USD,1993-05-10,2021-07-12
ESPBX,NMFQS,Mutual Fund,USD,2000-01-03,2017-05-05
ESPCX,NMFQS,Mutual Fund,USD,2000-12-12,2021-07-12
ESPGY,PINK,Stock,USD,2009-11-18,2021-07-12
ESPH,OTCBB,Stock,USD,2006-01-25,2021-05-20
ESPHX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
ESPI1,NASDAQ,Stock,USD,,
ESPIQ,PINK,Stock,USD,2015-04-28,2021-07-12
ESPIX,NMFQS,Mutual Fund,USD,1996-07-22,2021-07-12
ESPNX,NMFQS,Mutual Fund,USD,2010-07-30,2021-07-12
ESPO,NASDAQ,ETF,USD,2018-10-17,2021-07-12
ESPR,NASDAQ,Stock,USD,2013-06-26,2021-07-12
ESPR1,NASDAQ,Stock,USD,,
ESPRX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
ESPRY,,Stock,USD,,
ESPTX,NMFQS,Mutual Fund,USD,2020-10-30,2021-07-12
ESQ,NASDAQ,Stock,USD,2017-06-27,2021-07-12
ESQF,EXPM,Stock,USD,2017-11-28,2021-07-12
ESQPF,OTCGREY,Stock,USD,,
ESQS,,Stock,USD,,
ESR,NYSE ARCA,ETF,USD,2009-10-02,2015-08-21
ESR1,,Stock,USD,,
ESRCF,PINK,Stock,USD,2021-01-25,2021-07-12
ESRCF,OTCGREY,Stock,USD,,
ESREF,OTCMKTS,Stock,USD,2018-03-13,2018-03-13
ESRI,PINK,Stock,USD,2011-07-20,2019-04-23
ESRT,NYSE,Stock,USD,2013-10-02,2021-07-12
ESRX,NASDAQ,Stock,USD,1992-06-09,2018-12-20
ESRXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
ESS,NYSE,Stock,USD,1994-06-07,2021-07-12
ESSA,NASDAQ,Stock,USD,2007-04-04,2021-07-12
ESSAX,NMFQS,Mutual Fund,USD,2012-02-02,2021-07-12
ESSC,NASDAQ,Stock,USD,2020-03-20,2021-07-12
ESSCR,NASDAQ,Stock,USD,2020-03-27,2021-07-12
ESSCU,NASDAQ,Stock,USD,2020-02-20,2021-07-12
ESSCW,NASDAQ,Stock,USD,2020-03-27,2021-07-12
ESSCX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
ESSE,PINK,Stock,USD,2011-02-24,2021-07-12
ESSF,,Stock,USD,,
ESSI,OTCCE,Stock,USD,2012-08-23,2021-07-12
ESSI1,NASDAQ,Stock,USD,,
ESSIX,NMFQS,Mutual Fund,USD,2017-12-01,2021-07-12
ESSOY,OTCMKTS,Stock,USD,2018-07-05,2018-07-05
ESST,NASDAQ,Stock,USD,,
ESSTF,OTCGREY,Stock,USD,,
ESSTX,NMFQS,Mutual Fund,USD,,
ESSX,NASDAQ,Stock,USD,2007-03-27,2017-09-11
ESSYY,PINK,Stock,USD,2017-06-21,2020-08-14
ESTA,NASDAQ,Stock,USD,2018-07-19,2021-07-12
ESTAX,NMFQS,Mutual Fund,USD,2020-01-02,2021-01-11
ESTC,NYSE,Stock,USD,2018-10-05,2021-07-12
ESTCX,NMFQS,Mutual Fund,USD,2020-01-02,2021-01-11
ESTE,NYSE,Stock,USD,1997-01-06,2021-07-12
ESTRF,PINK,Stock,USD,2017-12-22,2021-07-12
ESTWF,PINK,Stock,USD,2017-12-22,2021-07-12
ESTX,NYSE ARCA,ETF,USD,2014-09-24,2015-04-10
ESVAX,NMFQS,Mutual Fund,USD,2002-03-04,2021-07-12
ESVCX,NMFQS,Mutual Fund,USD,2002-03-04,2021-07-12
ESVFF,OTCGREY,Stock,USD,2017-11-21,2019-05-14
ESVIF,PINK,Stock,USD,2007-07-13,2021-07-12
ESVIX,NMFQS,Mutual Fund,USD,2010-01-04,2021-07-12
ESVNF,OTCQB,Stock,USD,2021-04-08,2021-07-12
ESVS,,Stock,USD,,
ESWB,OTCMKTS,Stock,USD,,
ESWW,PINK,Stock,USD,1999-01-19,2021-07-12
ESX,NYSE,Stock,USD,,
ESXB,NASDAQ,Stock,USD,2006-09-06,2021-07-12
ESXBF,OTCGREY,Stock,USD,,
ESXMF,OTCQB,Stock,USD,2021-06-25,2021-07-12
ESYG,OTCBB,Stock,USD,2017-06-22,2017-12-21
ESYJY,OTCQX,Stock,USD,2010-04-09,2021-07-12
ESYL,OTCCE,Stock,USD,2008-12-23,2021-07-09
ESYS,NASDAQ,Stock,USD,1993-12-01,2015-01-22
ESYYF,PINK,Stock,USD,2018-06-27,2021-07-12
ESZYF,OTCMKTS,Stock,USD,2017-10-09,2018-07-23
ET,NYSE,Stock,USD,2018-10-17,2021-07-12
ET-P-C,NYSE,Stock,USD,2021-04-05,2021-07-12
ET-P-D,NYSE,Stock,USD,2021-04-05,2021-07-12
ET-P-E,NYSE,Stock,USD,2021-04-05,2021-07-12
ET1,NYSE,Stock,USD,2012-03-22,2013-07-11
ETABX,NMFQS,Mutual Fund,USD,2018-12-17,2021-07-12
ETAC,NASDAQ,Stock,USD,2020-09-18,2021-07-12
ETACU,NASDAQ,Stock,USD,2020-07-31,2021-07-12
ETACW,NASDAQ,Stock,USD,2020-09-18,2021-07-12
ETAD,NYSE,Stock,USD,,
ETADX,NMFQS,Mutual Fund,USD,2017-10-05,2021-07-12
ETAEX,NMFQS,Mutual Fund,USD,2020-06-30,2021-07-12
ETAFX,NMFQS,Mutual Fund,USD,2016-01-04,2021-02-26
ETAGX,NMFQS,Mutual Fund,USD,2009-10-28,2021-07-12
ETAH,OTCCE,Stock,USD,2012-09-24,2021-07-12
ETAHX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
ETAK,NYSE,Stock,USD,,
ETAMX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
ETAR,OTCCE,Stock,USD,2017-10-12,2021-07-12
ETARX,NMFQS,Mutual Fund,USD,2020-07-31,2021-07-12
ETAU,NYSE,Stock,USD,,
ETAZX,NMFQS,Mutual Fund,USD,1993-12-20,2021-07-12
ETB,NYSE,ETF,USD,2005-04-27,2021-07-12
ETBI,OTCCE,Stock,USD,2014-03-05,2021-07-12
ETC-W,NYSE,Stock,USD,2016-06-27,2016-06-28
ETCBX,NMFQS,Mutual Fund,USD,2019-01-29,2021-07-12
ETCC,PINK,Stock,USD,1983-08-05,2021-07-12
ETCDX,NMFQS,Mutual Fund,USD,2017-10-05,2021-07-12
ETCEX,NMFQS,Mutual Fund,USD,2020-06-30,2021-07-12
ETCG,OTCQX,Stock,USD,2018-05-10,2021-07-12
ETCGX,NMFQS,Mutual Fund,USD,2009-10-28,2021-07-12
ETCHX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
ETCIA,PINK,Stock,USD,1985-09-05,2021-07-12
ETCK,PINK,Stock,USD,2000-05-22,2021-07-12
ETCMX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
ETCMY,PINK,Stock,USD,2013-07-18,2021-07-12
ETCRX,NMFQS,Mutual Fund,USD,2020-07-31,2021-07-12
ETCTX,NMFQS,Mutual Fund,USD,1994-04-21,2021-07-12
ETDFX,NMFQS,Mutual Fund,USD,2016-01-04,2021-02-26
ETE,NYSE,Stock,USD,2006-02-03,2018-10-18
ETEC,PINK,Stock,USD,1995-02-01,2021-07-12
ETEC1,NASDAQ,Stock,USD,,
ETEGX,NMFQS,Mutual Fund,USD,1996-12-31,2021-07-12
ETEK,PINK,Stock,USD,2017-09-25,2021-07-12
ETEK1,NASDAQ,Stock,USD,,
ETELY,NASDAQ,Stock,USD,,
ETER,PINK,Stock,USD,2015-12-01,2021-07-12
ETF,,Stock,USD,,
ETFAX,NMFQS,Mutual Fund,USD,2013-04-04,2021-07-12
ETFBF,OTCGREY,ETF,USD,2014-01-14,2021-07-12
ETFC,NASDAQ,Stock,USD,1996-08-16,2020-10-02
ETFCX,NMFQS,Mutual Fund,USD,2013-04-04,2021-07-12
ETFDF,OTCGREY,ETF,USD,2016-05-25,2021-06-10
ETFFX,NMFQS,Mutual Fund,USD,2007-01-03,2017-04-27
ETFLF,PINK,Stock,USD,2017-10-17,2021-07-12
ETFOX,NMFQS,Mutual Fund,USD,2004-04-23,2021-07-12
ETFRX,NMFQS,Mutual Fund,USD,2006-09-15,2021-07-12
ETFVX,NMFQS,Mutual Fund,USD,2011-01-03,2017-04-27
ETFWX,NMFQS,Mutual Fund,USD,2010-05-28,2021-07-12
ETFYX,NMFQS,Mutual Fund,USD,2010-01-04,2017-04-27
ETFZX,NMFQS,Mutual Fund,USD,2009-10-01,2021-07-12
ETG,NYSE,ETF,USD,2004-01-29,2021-07-12
ETGAX,NMFQS,Mutual Fund,USD,1993-12-14,2021-07-12
ETGIX,NMFQS,Mutual Fund,USD,1994-04-29,2021-07-12
ETGLX,NMFQS,Mutual Fund,USD,2008-07-02,2021-07-12
ETH,NYSE,Stock,USD,1993-03-16,2021-07-12
ETHCF,OTCGREY,Stock,USD,,
ETHE,OTCQX,Stock,USD,2019-06-14,2021-07-12
ETHIX,NMFQS,Mutual Fund,USD,2004-03-11,2021-07-12
ETHO,NYSE ARCA,ETF,USD,2015-11-19,2021-07-12
ETHOF,OTCQB,Stock,USD,2010-02-04,2021-07-12
ETHSX,NMFQS,Mutual Fund,USD,1985-07-26,2021-07-12
ETHYX,NMFQS,Mutual Fund,USD,1995-08-03,2021-07-12
ETI-P,NYSE,Stock,USD,2019-09-04,2021-07-12
ETIBX,NMFQS,Mutual Fund,USD,2018-12-17,2021-07-12
ETIC,OTCCE,Stock,USD,2017-11-01,2021-07-12
ETIDX,NMFQS,Mutual Fund,USD,2017-10-05,2021-07-12
ETIEX,NMFQS,Mutual Fund,USD,2020-06-30,2021-07-12
ETIFX,NMFQS,Mutual Fund,USD,2016-01-04,2021-02-26
ETIGX,NMFQS,Mutual Fund,USD,1998-04-22,2021-07-12
ETIHX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
ETII,PINK,Stock,USD,2009-02-02,2021-07-12
ETIID,PINK,Stock,USD,2014-02-18,2017-09-20
ETIIX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
