sent,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,59,1,711,1062,170,1,1,1077,448,1243,58,1255,442,711,13,0,0,0,0,0,0,0,0,0,0
0,59,944,239,1862,1,140,191,393,455,8,875,12,148,138,58,51,1862,21,875,0,0,0,0,0,0
0,59,1,283,163,12,254,98,1,243,159,807,1638,375,0,0,0,0,0,0,0,0,0,0,0,0
-1,59,3,351,460,795,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,1,711,1,473,270,373,949,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,1,40,771,103,1546,949,1108,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,21,107,367,1,328,127,57,2,8,1727,1,1,57,2,8,0,0,0,0,0,0,0,0,0
0,457,53,72,128,136,457,129,715,155,343,1,204,38,118,798,111,1,14,269,780,1459,1,1,3,1459
0,1,1377,3,19,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,509,9,611,1,1,1,401,14,1134,92,858,1,3,1,19,35,443,17,1737,611,1539,488,820,0,0
0,640,641,221,1547,1,797,12,1,1,818,12,94,725,252,30,1738,134,56,0,0,0,0,0,0,0
0,26,1,1,364,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1,1,364,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1,1,364,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,655,74,125,8,24,48,544,847,739,1385,1,297,329,297,329,512,4,198,0,0,0,0,0,0
0,26,1,720,18,82,350,304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,1,1,354,1548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,50,11,931,2,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1739,383,4,465,1,83,913,1078,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,286,58,93,45,828,95,1135,1457,210,333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1733,136,608,140,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1740,1256,262,988,1,1,761,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,433,693,197,1,280,234,1,1723,856,433,197,12,0,0,0,0,0,0,0,0,0,0,0,0
0,1,216,26,1,1,234,792,908,299,661,210,195,407,0,0,0,0,0,0,0,0,0,0,0,0
0,61,910,98,1351,154,924,48,31,241,272,12,519,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,61,203,848,1981,1,97,818,40,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,221,494,318,949,7,15,292,606,19,18,82,318,645,0,0,0,0,0,0,0,0,0,0,0,0
0,180,715,94,1,48,1,1,1,438,211,438,684,55,1,883,1,340,69,1,1,48,1,438,684,0
0,367,302,3,196,1608,526,1,1881,1741,182,18,715,163,0,0,0,0,0,0,0,0,0,0,0,0
0,922,505,1035,1014,9,116,346,54,291,3,9,1210,0,0,0,0,0,0,0,0,0,0,0,0,0
1,501,14,156,1390,569,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,501,224,1479,145,1693,1,196,696,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,227,37,1742,1,1,229,581,713,229,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1897,1,1,156,380,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,127,58,12,597,14,726,799,1549,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,362,449,2,369,393,362,92,179,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,384,45,82,294,907,294,48,294,524,869,294,317,335,1,522,0,0,0,0,0,0,0,0,0
0,1,4,1303,1281,83,144,747,237,1132,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,391,238,720,18,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,291,1127,788,803,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1329,183,1,263,748,1,576,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,118,38,1249,194,765,331,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,471,46,914,1,1,4,1,1,1139,747,384,319,398,3,15,0,0,0,0,0,0,0,0,0,0
0,1,1,1,319,6,589,1,1956,800,3,69,825,15,703,984,566,1225,927,0,0,0,0,0,0,0
0,681,672,713,110,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,418,183,1,1,1,1866,162,1672,1042,1,1,113,891,0,0,0,0,0,0,0,0,0,0,0
0,798,167,1098,1079,57,277,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70,49,160,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,225,1821,1132,1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,491,56,1,414,924,695,1,671,1,201,132,355,202,103,159,1,695,242,129,148,1,883,1,47
0,310,129,1,3,56,1211,285,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,326,1963,781,1,100,651,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,663,1130,179,1069,1,216,83,191,472,1,59,1494,264,1,0,0,0,0,0,0,0,0,0
0,1,861,130,303,345,1,80,492,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,248,9,900,17,879,74,1,112,1,1237,251,1962,1,1,279,281,180,0,0,0,0,0,0,0
0,1,1,572,507,1,79,1743,56,43,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1060,13,553,255,767,43,1208,481,28,43,43,64,43,431,722,174,43,1973,722,0,0,0,0,0,0
0,895,144,1920,134,18,19,1677,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,273,995,241,347,1543,17,371,372,42,1,177,241,1,15,0,0,0,0,0,0,0,0,0,0,0
0,486,53,324,32,6,1,3,115,620,441,42,1146,257,1,15,0,0,0,0,0,0,0,0,0,0
1,97,26,64,1,1,392,293,286,421,162,1,1,149,0,0,0,0,0,0,0,0,0,0,0,0
0,563,86,212,150,308,834,19,996,248,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1830,160,1,801,6,3,58,47,149,808,91,187,152,220,45,14,1429,24,8,8,0,0,0,0,0
0,1070,1035,1123,64,1,323,695,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,363,1,1,4,589,1257,993,736,1,1055,506,1276,104,453,195,56,565,112,0,0,0,0,0,0
0,1,1115,295,1,1,1169,26,69,160,687,820,392,1256,440,15,183,237,360,1,1115,562,1,1115,687,0
1,6,614,35,321,646,53,88,32,1,4,331,288,160,97,203,1245,1215,33,0,0,0,0,0,0,0
0,6,225,1,169,1744,403,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,177,48,3,358,23,4,150,160,111,86,213,48,1335,177,3,1,1,1655,1,1080,756,0,0,0
0,6,144,3,636,23,4,288,100,1113,1318,116,256,1,1,81,1,81,1258,1011,684,336,21,16,24,16
0,6,964,930,3,489,23,62,1,118,38,224,489,1,587,1388,1745,1746,360,684,1,1550,1,30,0,0
0,208,1259,119,126,1210,9,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,537,313,169,1,152,1902,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1008,385,13,30,493,1,12,806,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1313,753,1,551,615,1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,94,1372,1,1747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1184,1,30,1029,503,56,1955,1,122,48,1748,137,137,137,251,19,1,737,1140,1,15,0,0,0,0
0,494,1,196,1551,1,304,510,1749,1,829,475,304,1,1,122,35,0,0,0,0,0,0,0,0,0
0,494,1,196,1551,1,304,510,1749,1,829,475,304,1,1,122,35,0,0,0,0,0,0,0,0,0
0,1750,1,362,397,16,24,16,229,67,77,1986,367,9,0,0,0,0,0,0,0,0,0,0,0,0
1,1,279,1136,145,713,8,1374,1,960,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,621,1247,320,200,17,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1008,156,579,985,103,204,231,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1379,1063,153,1,374,704,28,1,755,18,1,1,1,1178,1,1,1,1,0,0,0,0
1,26,1,651,15,208,954,601,1015,15,1,360,1,32,1,360,32,297,329,0,0,0,0,0,0,0
0,32,430,534,4,263,91,1,1028,1183,12,1,14,1,1224,147,16,2,393,1,9,0,0,0,0,0
0,873,324,1093,12,156,677,414,243,14,97,235,124,0,0,0,0,0,0,0,0,0,0,0,0,0
0,873,84,156,243,3,677,238,1,12,219,231,124,535,0,0,0,0,0,0,0,0,0,0,0,0
0,1077,635,448,98,1,1255,442,95,56,1,442,1751,470,7,205,696,292,297,329,292,1699,473,0,0,0
0,165,1544,389,300,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,785,23,72,128,136,785,23,1686,1,14,301,959,1,225,1,17,52,44,1,12,223,17,1831,151,0
1,1,1,219,84,1139,753,980,379,1,212,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,268,306,1369,1,95,134,199,800,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,268,1,144,222,113,1460,1,1391,1,1,1392,909,1,248,3,92,0,0,0,0,0,0,0,0,0
0,12,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,448,75,519,98,1,439,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,287,15,43,157,1248,125,27,223,64,1,1,523,112,0,0,0,0,0,0,0,0,0,0,0
0,1,402,280,233,30,415,173,1752,42,28,1301,1,1,202,0,0,0,0,0,0,0,0,0,0,0
0,89,404,135,752,653,1467,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,82,385,69,156,196,30,470,1,1753,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1754,1,114,1,1260,196,208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,17,1,225,752,4,1,1,303,449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1038,174,159,1707,19,1038,30,104,1,18,393,105,142,410,142,1,0,0,0,0,0,0,0
0,330,1147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,374,1059,375,1,1,1747,1,490,922,1713,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,84,168,17,33,454,32,72,128,360,671,1893,1059,907,849,1,0,0,0,0,0,0,0,0,0
0,248,1,1,28,878,1,1205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1755,328,36,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,160,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,308,1538,17,272,96,908,1,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,424,3,1475,1,1,113,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,172,3,1078,1,1319,753,983,1,1,52,1,1443,4,0,0,0,0,0,0,0,0,0,0,0
0,69,841,519,1721,438,1337,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,362,92,1261,287,362,393,2,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,196,28,1939,103,108,1,410,101,1,541,103,108,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,248,1159,1,1,80,4,456,1,209,1658,1262,1159,1,1,91,0,0,0,0,0,0,0,0
1,1,1,1,388,1,1,1,1,1,201,1,1,1,388,1,1723,1,312,361,0,0,0,0,0,0
0,1,1,13,806,144,1730,869,571,177,220,1613,1,48,0,0,0,0,0,0,0,0,0,0,0,0
0,1194,1,106,1,1,1248,26,19,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,288,1,1,143,1756,540,844,455,1,43,705,945,1,1,969,1,588,781,441,1,397,1,507,455,0
0,288,1,1,39,143,1756,43,705,945,622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,549,324,588,12,84,180,156,779,1296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,333,14,4,880,1552,987,140,611,1757,1536,1758,1,889,679,286,27,1553,241,253,44,0,0,0,0
0,1,4,1393,1,26,407,1,1,737,1,1759,83,1,1,661,1,741,0,0,0,0,0,0,0,0
0,1,652,1,1223,183,17,340,97,1,654,1142,84,17,82,292,473,912,1,0,0,0,0,0,0,0
0,1,324,1,219,1,952,3,255,606,1263,836,30,171,75,0,0,0,0,0,0,0,0,0,0,0
0,1251,791,488,92,35,195,667,3,33,707,223,410,1340,33,6,47,1554,28,1365,153,322,111,15,0,0
0,540,1,1,1,176,1,1,1650,372,1,1,475,763,171,675,1,0,0,0,0,0,0,0,0,0
1,1,352,1117,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,97,352,876,452,1330,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1734,1,56,1,4,840,720,1760,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,821,96,1073,934,1,18,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,358,129,233,983,48,15,1183,70,209,804,614,1361,379,86,75,0,0,0,0,0,0,0,0,0,0
1,1,385,1202,510,3,470,1,705,1,279,1,1,153,134,417,1202,1,1339,259,0,0,0,0,0,0
0,418,1,1,614,1,1529,1,1,1,1695,1,1,178,1,1,1,175,1611,574,0,0,0,0,0,0
1,1,1,269,743,19,15,190,1,157,1,380,444,15,47,149,0,0,0,0,0,0,0,0,0,0
0,659,1,518,1514,28,659,1,1,295,1,1,1709,347,1,1,0,0,0,0,0,0,0,0,0,0
0,1241,1257,1,1148,14,182,1,52,890,1,894,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,428,172,53,1264,33,362,1654,39,1654,428,172,53,1264,33,1,1654,39,1,760,3,239,162,0,0,0
0,428,172,736,465,616,840,77,2,1195,537,83,77,2,0,0,0,0,0,0,0,0,0,0,0,0
1,216,41,881,1645,395,41,970,6,317,335,45,3,698,62,1,251,78,93,702,576,3,4,331,0,0
0,1089,575,596,43,1,197,1548,1,1,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,144,3,119,1210,9,376,134,1761,9,107,1133,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,831,19,70,1,153,955,1,117,64,1067,211,1,56,0,0,0,0,0,0,0,0,0,0,0
0,484,80,492,26,396,19,9,853,252,575,3,908,92,0,0,0,0,0,0,0,0,0,0,0,0
0,484,871,872,76,419,315,255,89,30,226,1370,1,493,524,0,0,0,0,0,0,0,0,0,0,0
1,1,204,500,347,538,1,156,3,1338,1231,133,1298,69,15,1,771,0,0,0,0,0,0,0,0,0
1,84,1,1265,1,261,3,69,19,552,58,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,712,1358,387,30,1,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1247,324,588,12,156,1107,320,1282,30,97,179,231,124,0,0,0,0,0,0,0,0,0,0,0,0
0,183,1,300,1249,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,243,12,39,115,1146,1852,782,1934,18,659,266,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,1,186,1,946,381,1555,1,3,782,113,1704,1,4,0,0,0,0,0,0,0,0,0,0,0
1,302,3,196,1608,526,1,1881,1741,182,18,715,163,0,0,0,0,0,0,0,0,0,0,0,0,0
0,485,324,588,12,156,195,164,35,48,15,952,1,75,0,0,0,0,0,0,0,0,0,0,0,0
1,810,51,1,1,285,41,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,636,324,797,12,45,3,228,375,1,6,3,27,1,75,0,0,0,0,0,0,0,0,0,0,0
0,343,101,66,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1379,3,319,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1672,1262,1,1,1,1,178,744,232,1,820,46,366,237,917,1911,915,520,6,173,1149,0,0,0,0
0,426,193,1199,1191,156,177,1,3,193,451,654,163,426,120,1875,1,953,0,0,0,0,0,0,0,0
1,426,1127,84,180,156,1,129,1005,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,713,1,1,1729,1,1,1,1141,1,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,339,136,145,244,106,355,96,1,1,1994,1,1892,180,1892,1,0,0,0,0,0,0,0,0,0,0
0,313,40,49,160,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,40,101,428,172,1,48,56,892,1,1633,172,1632,1442,0,0,0,0,0,0,0,0,0,0,0
0,1,177,1,309,98,479,63,130,1,184,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1120,30,1110,753,1,1039,1537,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,599,156,3,213,103,389,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,599,156,70,213,389,3,12,130,7,2,8,27,1,1556,97,0,0,0,0,0,0,0,0,0,0
0,467,182,352,253,44,1,1757,1,253,44,1,935,104,233,1,1536,1758,391,679,1,0,0,0,0,0
0,467,1,935,319,1,286,1751,1,1081,467,182,375,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,135,1394,994,1636,881,1,1,859,464,1,1,1,19,363,80,0,0,0,0,0,0,0,0,0
0,1,1082,1493,1,587,1856,1,730,1285,162,1514,1395,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,14,324,916,12,84,238,156,213,389,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95,908,963,526,14,1,6,800,3,1,825,79,1371,63,115,478,575,1,751,15,12,645,1908,124,1
0,1,1376,91,903,216,1,1,169,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,404,26,420,994,906,3,1,858,1557,859,1393,396,598,80,492,0,0,0,0,0,0,0,0,0,0
0,1,101,1,474,109,1,1661,1,667,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,183,1,1,396,1,907,1762,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,116,906,948,1055,573,88,32,1055,1,111,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1673,1,1,396,998,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,628,552,333,63,271,1,209,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,363,1,1,1,113,15,328,783,1763,363,1718,328,783,1558,270,0,0,0,0,0,0,0
0,632,348,645,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,698,74,1,806,317,335,94,19,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,128,136,404,264,130,39,46,445,29,441,1248,39,0,0,0,0,0,0,0,0,0,0,0,0
0,1,216,41,881,1645,4,465,1,1,1,1,156,441,1,904,68,18,44,1249,145,0,0,0,0,0
0,1023,129,195,1118,312,804,35,1,112,285,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,472,630,17,162,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,6,1036,355,3,1,299,18,764,371,179,98,764,992,764,375,764,0,0,0,0,0,0,0,0
0,1,347,69,87,15,509,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,655,238,156,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,655,1925,272,133,478,1083,1,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,568,69,122,117,451,177,228,125,162,1,171,1,301,109,70,0,0,0,0,0,0,0,0,0,0
0,402,1687,1473,35,28,593,408,164,143,507,15,225,444,111,15,1,188,257,596,35,28,1,1687,1,1
0,1097,249,354,683,653,188,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,1,384,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,182,1764,1,47,725,1,1,1,1748,1,1,1,938,0,0,0,0,0,0,0,0,0,0,0
0,1,380,15,1,15,115,502,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1063,79,560,240,274,1435,1,905,1,1,1,1,903,0,0,0,0,0,0,0,0,0,0,0,0
0,117,929,780,1150,140,283,611,21,498,682,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,7,24,8,8,621,7,436,1,86,571,17,370,169,24,8,73,13,1,148,1046,0,0,0,0
0,17,948,26,28,457,1994,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,272,115,1146,257,174,109,15,1974,154,1,122,109,511,257,592,1041,15,0,0,0,0,0,0,0,0
0,731,4,1,1,1,18,393,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,109,185,18,1150,657,1753,1,940,1765,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,109,185,1150,657,1753,1,940,1765,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,143,719,451,56,1,488,987,17,1737,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,102,76,2,5,45,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,1,1891,63,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,723,1,228,164,569,52,916,127,419,1519,569,1885,127,0,0,0,0,0,0,0,0,0,0,0
1,3,1396,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,183,673,748,57,1,440,744,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,831,577,1,841,70,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,681,267,1053,1,97,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,295,643,1234,1135,169,9,19,416,542,3,27,332,298,470,7,819,225,1437,1,17,0,0,0,0,0
0,188,79,232,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,429,511,1454,1396,757,623,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,284,1986,198,183,398,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,284,247,232,183,398,574,232,454,355,183,1376,6,391,1,1,147,0,0,0,0,0,0,0,0,0
1,513,378,1,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,513,378,1,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1702,188,443,1,15,1,453,298,419,112,506,1,17,1,0,0,0,0,0,0,0,0,0,0,0
0,2,8,685,1056,398,114,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,984,208,433,360,937,6,1,1,64,360,1,988,761,15,1,0,0,0,0,0,0,0,0,0,0
0,1929,303,345,49,157,251,178,744,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1,1,1014,990,754,6,1529,1,1,1495,900,1,1,153,385,156,1,109,271,0,0,0,0,0
0,29,96,63,683,49,160,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,26,74,224,1948,501,1,1,642,1,1,902,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,880,1552,987,140,611,1757,1536,1758,1,889,124,286,27,1553,241,253,44,0,0,0,0,0,0,0
0,14,27,1010,1,963,184,1,287,1,1010,1522,1,72,44,0,0,0,0,0,0,0,0,0,0,0
0,400,26,1122,261,1,1,596,1,261,175,28,722,1,1,1,9,0,0,0,0,0,0,0,0,0
0,1,1,166,109,1258,1,1,1,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,720,1760,1376,41,452,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,117,538,194,1,1515,1,1,879,272,545,1,1,1,279,1071,200,589,550,0,0,0,0,0,0
0,1,1,76,1121,884,1117,377,1,289,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,416,542,74,1,1,1244,776,788,1151,1397,82,1,1,1151,1397,0,0,0,0,0,0,0,0,0,0
0,1,45,160,431,1,45,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,697,14,324,32,12,27,163,70,75,1365,177,125,1,719,117,15,117,204,75,0,0,0,0,0,0
0,697,14,324,32,12,27,163,70,75,1365,177,125,1,719,117,15,117,204,75,0,0,0,0,0,0
0,1722,14,228,417,66,315,1,1,1,867,1334,17,796,28,172,585,336,1452,678,243,379,86,571,792,0
0,1237,448,18,95,231,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1208,47,239,15,604,1,380,64,135,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,626,9,354,134,284,183,134,513,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1448,297,329,140,29,1353,3,338,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,140,611,60,1,1,886,1206,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1136,1486,140,538,1,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,1520,1,35,143,1,172,1520,1520,172,1180,286,33,64,1372,1,1520,172,48,419,40,0,0,0,0
0,202,84,202,960,1,1207,1,1119,29,224,434,15,73,0,0,0,0,0,0,0,0,0,0,0,0
0,909,262,97,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,28,171,1233,1,1,301,1,1,1,527,4,49,160,602,73,150,312,13,0,0,0,0,0,0
0,1,1,1,1922,174,1766,1141,1,1,266,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,83,56,1236,172,1,1,983,1236,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,627,202,165,1,1,627,1767,1,456,1,407,1319,627,247,1398,5,2,5,93,5,284,323,572,1398,5
1,67,1255,1326,226,26,67,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,1,1,1,1,1,190,1,1,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,252,28,630,651,425,289,635,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,63,49,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1213,297,329,1330,68,84,1392,345,1090,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
